school_code,AgeID,school_name,street,town_suburb,postcode,student_number,ICSEA_Value,level_of_schooling,selective_school,opportunity_class,school_specialty_type,school_subtype,preschool_ind,distance_education,intensive_english_centre,school_gender,phone,school_email,fax,late_opening_school,lga,electorate,fed_electorate,operational_directorate,principal_network,local_health_district,aecg_region,ASGS_remoteness,latitude,longitude
3501,9389,Woolbrook Public School,Church St,Woolbrook ,2354,16,857,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6777 5893,woolbrook-p.school@det.nsw.edu.au,6777 5917,N,Walcha (A),Tamworth,New England,Tamworth & Coffs Harbour,Northern Tablelands,Hunter New England,North Western 2,Outer Regional Australia,-30.970234,151.344607
3503,9681,Woolgoolga Public School,Scarborough St,Woolgoolga ,2456,352,962,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6654 1305,woolgoolga-p.school@det.nsw.edu.au,6654 0028,N,Coffs Harbour (C),Coffs Harbour,Page,Tamworth & Coffs Harbour,Coffs Harbour,Mid North Coast,Lower North Coast,Inner Regional Australia,-30.112673,153.196501
3504,11002,Borenore Public School,1243 The Escort Way,Borenore,2800,39,1077,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6365 2262,borenore-p.school@det.nsw.edu.au,6365 2318,N,Cabonne (A),Orange,Calare,Dubbo & Wagga Wagga,Orange,Western NSW,Western 1,Inner Regional Australia,-33.251005,148.984209
3506,9359,Woolomin Public School,Tamworth-Nundle Rd,Woolomin ,2340,30,888,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6764 2274,woolomin-p.school@det.nsw.edu.au,6764 2307,N,Tamworth Regional (A),Tamworth,New England,Tamworth & Coffs Harbour,Tamworth,Hunter New England,North Western 2,Outer Regional Australia,-31.30177,151.14807
3510,5441,Woonona Public School,Gray St,Woonona ,2517,512,1058,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,4284 4316,woonona-p.school@det.nsw.edu.au,4283 4216,N,Wollongong (C),Keira,Cunningham,Dubbo & Wagga Wagga,Wollongong North,Illawarra Shoalhaven,Upper South Coast,Major Cities of Australia,-34.345569,150.906806
3518,10536,Wyalong Public School,George Bland Ave,Wyalong ,2671,64,883,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6972 2140,wyalong-p.school@det.nsw.edu.au,6972 2834,N,Bland (A),Cootamundra,Riverina,Dubbo & Wagga Wagga,Griffith,Murrumbidgee,Western 1,Outer Regional Australia,-33.923925,147.24207
3519,10538,West Wyalong Public School,Park St,West Wyalong ,2671,284,947,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6972 2157,westwyalon-p.school@det.nsw.edu.au,6972 2818,N,Bland (A),Cootamundra,Riverina,Dubbo & Wagga Wagga,Griffith,Murrumbidgee,Western 1,Outer Regional Australia,-33.918502,147.204056
3521,11023,Wyangala Dam Public School,Waugoola Road,Wyangala,2808,6,884,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6345 0804,wyangalada-p.school@det.nsw.edu.au,6345 0802,N,Cowra (A),Cootamundra,Riverina,Dubbo & Wagga Wagga,Orange,Western NSW,Western 1,Outer Regional Australia,-33.966981,148.947211
3522,8717,Wyee Public School,Wyee St,Wyee ,2259,209,944,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,4357 1225,wyee-p.school@det.nsw.edu.au,4357 1828,N,Lake Macquarie (C),Lake Macquarie,Hunter,Tamworth & Coffs Harbour,Lake Macquarie West,Hunter New England,Central Coast,Major Cities of Australia,-33.174833,151.482961
3525,10192,Wyndham Public School,Monaro St,Wyndham ,2550,21,903,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6494 2128,wyndham-p.school@det.nsw.edu.au,6494 2231,N,Bega Valley (A),Bega,Eden-Monaro,Dubbo & Wagga Wagga,Far South Coast,Southern NSW,Lower South Coast,Outer Regional Australia,-36.92962,149.64656
3527,8720,Wyong Public School,Cutler Drive,Wyong ,2259,474,942,Primary School,Not Selective,Y,Comprehensive,Kinder to Year 6,N,N,N,Coed,4352 2077,wyong-p.school@det.nsw.edu.au,4351 2885,N,Wyong (A),Wyong,Dobell,Macquarie Park,Wyong,Central Coast,Central Coast,Major Cities of Australia,-33.271886,151.426188
3528,8718,Wyong Creek Public School,583 Yarramalong Road,Wyong Creek,2259,65,1047,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,4352 1583,wyongcreek-p.school@det.nsw.edu.au,4352 1585,N,Wyong (A),Wyong,Dobell,Macquarie Park,Wyong,Central Coast,Central Coast,Major Cities of Australia,-33.267129,151.34807
3529,4919,Wyrallah Public School,Breckenridge St,Wyrallah ,2480,29,903,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6629 8246,wyrallah-p.school@det.nsw.edu.au,6629 8497,N,Lismore (C),Lismore,Page,Tamworth & Coffs Harbour,Lismore,Northern NSW,Upper North Coast,Inner Regional Australia,-28.890407,153.305718
3533,9729,Yamba Public School,Angourie Rd,Yamba ,2464,373,983,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6646 2420,yamba-p.school@det.nsw.edu.au,6646 1578,N,Clarence Valley (A),Clarence,Page,Tamworth & Coffs Harbour,Clarence Valley,Northern NSW,Upper North Coast,Inner Regional Australia,-29.439524,153.353157
3534,10444,Table Top Public School,Hume Hwy,Table Top ,2640,68,1027,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6026 2220,tabletop-p.school@det.nsw.edu.au,6026 2402,N,Albury (C),Albury,Farrer,Dubbo & Wagga Wagga,Albury,Murrumbidgee,Riverina 1 ,Inner Regional Australia,-35.967573,147.007302
3536,10555,Yanco Public School,Main Ave,Yanco ,2703,37,853,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6955 7162,yanco-p.school@det.nsw.edu.au,6955 7477,N,Leeton (A),Murray,Farrer,Dubbo & Wagga Wagga,Griffith,Murrumbidgee,Riverina 1,Outer Regional Australia,-34.597911,146.411211
3537,10235,Yanderra Public School,16 Yanderra Rd,Yanderra ,2574,30,907,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,4684 1377,yanderra-p.school@det.nsw.edu.au,4684 2374,N,Wollondilly (A),Wollondilly,Hume,Ultimo,Wollondilly,South Western Sydney,Dharawal,Inner Regional Australia,-34.320475,150.571244
3547,9390,Yarrowitch Public School,Chandlers Rd,Yarrowitch ,2354,8,927,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6777 7582,yarrowitch-p.school@det.nsw.edu.au,6777 7411,N,Walcha (A),Tamworth,New England,Tamworth & Coffs Harbour,Northern Tablelands,Hunter New England,North Western 2,Outer Regional Australia,-31.25059,151.94821
3549,10280,Yass Public School,Laidlaw St,Yass ,2582,258,1024,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6226 1017,yass-p.school@det.nsw.edu.au,6226 3258,N,Yass Valley (A),Goulburn,Eden-Monaro,Dubbo & Wagga Wagga,Southern Tablelands,Southern NSW,Upper South Coast,Inner Regional Australia,-34.837588,148.906865
3554,10549,Yenda Public School,Curran Rd,Yenda ,2681,140,988,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6968 1236,yenda-p.school@det.nsw.edu.au,6968 1636,N,Griffith (C),Murray,Farrer,Dubbo & Wagga Wagga,Griffith,Murrumbidgee,Riverina 1,Outer Regional Australia,-34.252389,146.198309
3555,6457,Yeoval Central School,Obley Street,Yeoval,2868,138,924,Central/Community School,Not Selective,N,Comprehensive,Kinder to Year 12,N,N,N,Coed,6846 4004,yeoval-c.school@det.nsw.edu.au,6846 4317,N,Cabonne (A),Orange,Calare,Dubbo & Wagga Wagga,Lachlan,Western NSW,Western 1,Outer Regional Australia,-32.754375,148.649673
3556,10458,Yerong Creek Public School,Cole St,Yerong Creek ,2642,24,956,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6920 3521,yerongck-p.school@det.nsw.edu.au,6920 3559,N,Lockhart (A),Wagga Wagga,Riverina,Dubbo & Wagga Wagga,Wagga Wagga,Murrumbidgee,Riverina 1,Outer Regional Australia,-35.386787,147.060987
3559,9514,Yetman Public School,Warialda St,Yetman ,2410,20,1061,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,07 4675 3150,yetman-p.school@det.nsw.edu.au,07 4675 3102,Y,Inverell (A),Northern Tablelands,New England,Tamworth & Coffs Harbour,Barwon,Hunter New England,North Western 2,Outer Regional Australia,-28.902219,150.776261
3561,10548,Yoogali Public School,1 East St,Yoogali ,2680,23,911,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6962 4540,yoogali-p.school@det.nsw.edu.au,6964 1476,N,Griffith (C),Murray,Farrer,Dubbo & Wagga Wagga,Griffith,Murrumbidgee,Riverina 1 ,Outer Regional Australia,-34.299691,146.086176
3563,10300,Young Public School,Bruce St,Young ,2594,570,971,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6382 2453,young-p.school@det.nsw.edu.au,6382 4056,N,Young (A),Cootamundra,Riverina,Dubbo & Wagga Wagga,Southern Tablelands,Murrumbidgee,Riverina 1,Inner Regional Australia,-34.321407,148.290231
3564,9008,Edgeworth Public School,Minmi Rd,Edgeworth,2285,618,954,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,Y,N,N,Coed,4958 1831,edgeworth-p.school@det.nsw.edu.au,4950 8174,N,Lake Macquarie (C),Cessnock,Hunter,Tamworth & Coffs Harbour,Lake Macquarie West,Hunter New England,Hunter ,Major Cities of Australia,-32.922892,151.620387
3566,10965,Zig Zag Public School,23 Victoria Ave,Lithgow ,2790,90,919,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6351 2352,zigzag-p.school@det.nsw.edu.au,6353 1046,N,Lithgow (C),Bathurst,Calare,Dubbo & Wagga Wagga,Bathurst,Nepean Blue Mountains,Western 1,Inner Regional Australia,-33.466136,150.182826
3578,9929,Pottsville Beach Public School,Tweed Coast Rd,Pottsville ,2489,691,1006,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6676 1161,pottsville-p.school@det.nsw.edu.au,6676 2787,N,Tweed (A),Tweed,Richmond,Tamworth & Coffs Harbour,Tweed,Northern NSW,Upper North Coast,Major Cities of Australia,-28.377625,153.567798
3580,9492,Rowena Public School,Shaw St,Rowena ,2387,26,1058,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6796 5145,rowena-p.school@det.nsw.edu.au,6796 5271,Y,Walgett (A),Barwon,Parkes,Dubbo & Wagga Wagga,Western Plains,Western NSW,North Western 1,Remote Australia,-29.81393,148.91249
3591,11044,Dubbo West Public School,East St,Dubbo ,2830,317,802,Primary School,Not Selective,Y,Comprehensive,Kinder to Year 6,Y,N,N,Coed,6882 3086,dubbowest-p.school@det.nsw.edu.au,6884 3439,N,Dubbo (C),Dubbo,Parkes,Dubbo & Wagga Wagga,Macquarie,Western NSW,Western 1,Inner Regional Australia,-32.251915,148.588301
3593,8640,Oyster Bay Public School,Short St,Oyster Bay ,2225,416,1103,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,9528 7525,oysterbay-p.school@det.nsw.edu.au,9528 3346,N,Sutherland Shire (A),Miranda,Hughes,Ultimo,Woronora River,South Eastern Sydney,Metropolitan East,Major Cities of Australia,-34.00779,151.080693
3594,16219,Louth Public School,Hughes St,Louth ,2840,6,,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6874 7426,louth-p.school@det.nsw.edu.au,6874 7439,Y,Bourke (A),Barwon,Parkes,Dubbo & Wagga Wagga,Western Plains,Western NSW,Western 2,Very Remote Australia,-30.535792,145.117942
3615,16238,Kemps Creek Public School,100 Cross St,Kemps Creek ,2171,167,934,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,9826 1143,kempscreek-p.school@det.nsw.edu.au,9826 1202,N,Liverpool (C),Mulgoa,Werriwa,Ultimo,Macarthur,South Western Sydney,Metropolitan South West,Major Cities of Australia,-33.882805,150.790299
3626,11063,Enngonia Public School,Belalie St,Enngonia ,2840,18,748,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,Y,N,N,Coed,6874 7550,enngonia-p.school@det.nsw.edu.au,6874 7623,Y,Bourke (A),Barwon,Parkes,Dubbo & Wagga Wagga,Western Plains,Western NSW,Western 2,Very Remote Australia,-29.318855,145.844482
3632,8156,Fairfield Heights Public School,Station St,Fairfield,2165,937,935,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,9724 2254,fairfieldh-p.school@det.nsw.edu.au,9727 9027,N,Fairfield (C),Fairfield,McMahon,Ultimo,Fairfield,South Western Sydney,Metropolitan South West,Major Cities of Australia,-33.866094,150.940272
3635,9652,Scotts Head Public School,Gloucester St,Scotts Head ,2447,82,978,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6569 8144,scottshead-p.school@det.nsw.edu.au,6569 8329,N,Nambucca (A),Oxley,Cowper,Tamworth & Coffs Harbour,Mid North Coast,Mid North Coast,Lower North Coast,Outer Regional Australia,-30.749941,152.995226
3640,9750,Afterlee Public School,2089 Afterlee Road,Afterlee,2474,16,960,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6633 3163,afterlee-p.school@det.nsw.edu.au,6633 3247,N,Kyogle (A),Lismore,Page,Tamworth & Coffs Harbour,Richmond Valley,Northern NSW,Upper North Coast,Inner Regional Australia,-28.582276,152.817857
3643,9634,Stuarts Point Public School,Banksia Rd,Stuarts Point ,2441,61,894,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6569 0627,stuartspt-p.school@det.nsw.edu.au,6569 0534,N,Kempsey (A),Oxley,Cowper,Tamworth & Coffs Harbour,Mid North Coast,Mid North Coast,Lower North Coast,Outer Regional Australia,-30.818842,152.993686
3659,10082,Sussex Inlet Public School,39 Thomson Street,Sussex Inlet,2540,232,977,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,4441 2053,sussexinle-p.school@det.nsw.edu.au,4441 1729,N,Shoalhaven (C),South Coast,Gilmore,Dubbo & Wagga Wagga,South Coast,Illawarra Shoalhaven,Upper South Coast,Inner Regional Australia,-35.167302,150.584194
3668,4401,Cronulla South Public School,Ewos Pde,Cronulla ,2230,323,1084,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,9523 5649,cronullas-p.school@det.nsw.edu.au,9544 1373,N,Sutherland Shire (A),Cronulla,Cook,Ultimo,Port Hacking,South Eastern Sydney,Metropolitan East,Major Cities of Australia,-34.06611,151.154201
3673,10173,St Georges Basin Public School,Tallyan Point Rd,Basin View ,2540,435,973,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,4443 4251,stgeorgesb-p.school@det.nsw.edu.au,4443 4835,N,Shoalhaven (C),South Coast,Gilmore,Dubbo & Wagga Wagga,South Coast,Illawarra Shoalhaven,Upper South Coast,Inner Regional Australia,-35.090698,150.563917
3678,8544,Warwick Farm Public School,Lawrence Hargrave Rd,Warwick Farm,2170,234,937,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,9602 8260,warwickfar-p.school@det.nsw.edu.au,9822 5156,N,Liverpool (C),Liverpool,Fowler,Ultimo,Liverpool,South Western Sydney,Metropolitan South West,Major Cities of Australia,-33.909642,150.929409
3690,9350,Oxley Vale Public School,Manilla Rd,Tamworth,2340,326,880,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6761 8238,oxleyvale-p.school@det.nsw.edu.au,6761 8307,N,Tamworth Regional (A),Tamworth,New England,Tamworth & Coffs Harbour,Tamworth,Hunter New England,North Western 2,Inner Regional Australia,-31.058786,150.89498
3696,9137,Soldiers Point Public School,Cromarty Rd,Soldiers Point,2317,359,1029,Primary School,Not Selective,Y,Comprehensive,Kinder to Year 6,N,N,N,Coed,4982 7151,soldierspt-p.school@det.nsw.edu.au,4982 0576,N,Port Stephens (A),Port Stephens,Paterson,Tamworth & Coffs Harbour,Callaghan/Port Stephens,Hunter New England,Hunter,Inner Regional Australia,-32.709978,152.065351
3698,8149,Chester Hill Public School,Proctor Pde,Chester Hill ,2162,657,942,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,9644 1286,chesterhil-p.school@det.nsw.edu.au,9743 8094,N,Bankstown (C),Bankstown,Blaxland,Ultimo,Bankstown,South Western Sydney,Metropolitan South West,Major Cities of Australia,-33.885597,151.00161
3702,8572,Georges Hall Public School,Pennington Ave,Georges Hall ,2198,849,1031,Primary School,Not Selective,Y,Comprehensive,Kinder to Year 6,N,N,N,Coed,9707 1988,georgeshal-p.school@det.nsw.edu.au,9796 7861,N,Bankstown (C),East Hills,Blaxland,Ultimo,Glenfield,South Western Sydney,Metropolitan South West,Major Cities of Australia,-33.912435,150.9922
3703,7052,South Coogee Public School,Moverly Rd,South Coogee,2034,538,1104,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,9349 4000,sthcoogee-p.school@det.nsw.edu.au,9349 4292,N,Randwick (C),Coogee,Kingsford Smith,Ultimo,Botany Bay,South Eastern Sydney,Metropolitan East,Major Cities of Australia,-33.933333,151.25409
3717,9517,Croppa Creek Public School,Apsley Cres,Croppa Creek ,2411,12,974,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6754 5215,croppacrk-p.school@det.nsw.edu.au,6754 5213,Y,Gwydir (A),Northern Tablelands,Parkes,Tamworth & Coffs Harbour,Barwon,Hunter New England,North Western 1,Outer Regional Australia,-29.125234,150.309397
3719,7863,Annangrove Public School,Annangrove Rd,Annangrove ,2156,73,1013,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,9679 1303,annangrove-p.school@det.nsw.edu.au,9679 1389,N,The Hills Shire (A),Castle Hill,Berowra,Macquarie Park,Dural,Western Sydney,Metropolitan North,Major Cities of Australia,-33.667417,150.95255
3735,8665,Woronora River Public School,Prices Circuit,Woronora,2232,103,1065,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,9521 3582,woronorari-p.school@det.nsw.edu.au,9545 1563,N,Sutherland Shire (A),Heathcote,Hughes,Ultimo,Woronora River,South Eastern Sydney,Metropolitan East,Major Cities of Australia,-34.026575,151.041114
3736,7693,Balgowlah Heights Public School,Lewis St,Balgowlah ,2093,736,1190,Primary School,Not Selective,Y,Comprehensive,Kinder to Year 6,N,N,N,Coed,9948 2225,balgowlaht-p.school@det.nsw.edu.au,9949 7241,N,Manly (A),Manly,Warringah,Macquarie Park,Warringah,Northern Sydney,Metropolitan North,Major Cities of Australia,-33.805985,151.258754
3741,10259,Goulburn West Public School,Combermere St,Goulburn ,2580,423,987,Primary School,Not Selective,Y,Comprehensive,Kinder to Year 6,N,N,N,Coed,4821 1781,goulburnw-p.school@det.nsw.edu.au,4822 1460,N,Goulburn Mulwaree (A),Goulburn,Hume,Dubbo & Wagga Wagga,Southern Tablelands,Southern NSW,Upper South Coast,Inner Regional Australia,-34.759172,149.700707
3743,8609,Riverwood Public School,Union St,Riverwood ,2210,98,948,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,Y,N,N,Coed,9153 8757,riverwood-p.school@det.nsw.edu.au,9584 1558,N,Canterbury (C),Lakemba,Banks,Ultimo,Canterbury,Sydney,Metropolitan South West,Major Cities of Australia,-33.947208,151.046586
3744,5440,Warragamba Public School,2-4 Fourth Street,Warragamba,2752,348,966,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,4774 1205,warragamba-p.school@det.nsw.edu.au,4774 2475,N,Wollondilly (A),Wollondilly,Hume,Ultimo,Macarthur,South Western Sydney,Metropolitan South West,Inner Regional Australia,-33.890924,150.60539
3748,7679,Belrose Public School,Ralston Ave,Belrose ,2085,308,1115,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,9451 6203,belrose-p.school@det.nsw.edu.au,9975 5047,N,Warringah (A),Davidson,Mackellar,Macquarie Park,Ku-Ring-Gai,Northern Sydney,Metropolitan North,Major Cities of Australia,-33.727235,151.216645
3760,18121,Upper Coopers Creek Public School,Upper Coopers Creek Rd,Upper Coopers Creek ,2480,9,1051,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,6688 2128,cooperscrk-p.school@det.nsw.edu.au,6688 2150,N,Byron (A),Ballina,Richmond,Tamworth & Coffs Harbour,Lismore,Northern NSW,Upper North Coast,Inner Regional Australia,-28.607149,153.401937
3762,6491,Wiripaang Public School,Pacific Hwy,Gateshead ,2290,233,850,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,4943 4357,wiripaang-p.school@det.nsw.edu.au,4942 2589,N,Lake Macquarie (C),Charlestown,Shortland,Tamworth & Coffs Harbour,Lake Macquarie East,Hunter New England,Hunter,Major Cities of Australia,-32.984172,151.691355
3765,6139,Bundeena Public School,48R Scarborough St,Bundeena,2230,189,1059,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,9527 2133,bundeena-p.school@det.nsw.edu.au,9523 0940,N,Sutherland Shire (A),Heathcote,Hughes,Ultimo,Port Hacking,South Eastern Sydney,Metropolitan East,Inner Regional Australia,-34.086792,151.152422
3777,4922,Pymble Public School,Crown Road,Pymble,2073,657,1195,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,N,N,N,Coed,9144 4136,pymble-p.school@det.nsw.edu.au,9988 4938,N,Ku-ring-gai (A),Ku-ring-gai,Bradfield,Macquarie Park,Ku-Ring-Gai,Northern Sydney,Metropolitan North,Major Cities of Australia,-33.732269,151.141089
